 PageNo, Speed, Length, RealPower, SetFrequency, SetDuty, SetPower, GateOnTime, WorkingTime
28,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:05:21.811
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:05:25.379
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 11:05:27.977
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:05:32.445
32,30,19.4,683,1000,100,38,650, 2022-02-10 11:05:34.055
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:05:37.153
34,30,19.4,683,1000,100,38,650, 2022-02-10 11:05:38.923
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:05:42.453
36,30,19.4,683,1000,100,38,650, 2022-02-10 11:05:44.175
37,30,19.4,682,1000,100,38,650, 2022-02-10 11:05:45.903
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:05:48.889
39,30,19.4,682,1000,100,38,650, 2022-02-10 11:05:50.353
1,250,241.1,1662,1000,100,82,1154, 2022-02-10 11:13:15.426
2,250,241.2,1687,1000,100,83,1670, 2022-02-10 11:13:18.730
3,250,241.1,1669,1000,100,82,1153, 2022-02-10 11:13:21.590
4,250,241.2,1693,1000,100,83,1670, 2022-02-10 11:13:24.806
5,250,241.1,1673,1000,100,82,1154, 2022-02-10 11:13:27.556
6,250,241.2,1695,1000,100,83,1670, 2022-02-10 11:13:30.796
7,250,241.1,1671,1000,100,82,1153, 2022-02-10 11:13:36.626
8,250,241.2,1695,1000,100,83,1670, 2022-02-10 11:13:39.912
9,250,241.1,1675,1000,100,82,1154, 2022-02-10 11:13:42.800
10,250,241.2,1698,1000,100,83,1670, 2022-02-10 11:13:46.006
11,250,241.1,1678,1000,100,82,1154, 2022-02-10 11:13:48.768
12,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:13:52.030
13,30,19.4,682,1000,100,38,650, 2022-02-10 11:13:56.580
14,30,19.4,682,1000,100,38,650, 2022-02-10 11:13:58.264
15,30,19.4,682,1000,100,38,650, 2022-02-10 11:14:01.208
16,30,19.4,682,1000,100,38,650, 2022-02-10 11:14:04.618
17,30,19.4,682,1000,100,38,650, 2022-02-10 11:14:06.380
18,30,19.4,682,1000,100,38,650, 2022-02-10 11:14:08.072
19,250,241.1,1690,1000,100,83,1670, 2022-02-10 11:14:28.356
20,250,241.2,1674,1000,100,82,1154, 2022-02-10 11:14:31.110
21,250,241.1,1697,1000,100,83,1670, 2022-02-10 11:14:34.538
22,250,241.2,1677,1000,100,82,1154, 2022-02-10 11:14:37.200
23,250,241.1,1699,1000,100,83,1670, 2022-02-10 11:14:40.582
24,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:14:43.262
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:14:49.676
26,250,241.2,1678,1000,100,82,1154, 2022-02-10 11:14:52.290
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:14:55.742
28,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:14:58.372
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:15:01.888
30,250,241.2,1682,1000,100,82,1154, 2022-02-10 11:15:04.478
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:15:08.824
32,30,19.4,682,1000,100,38,650, 2022-02-10 11:15:10.356
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:15:13.422
34,30,19.4,683,1000,100,38,650, 2022-02-10 11:15:15.224
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:15:18.718
36,30,19.4,682,1000,100,38,650, 2022-02-10 11:15:20.468
37,30,19.4,682,1000,100,38,650, 2022-02-10 11:15:22.168
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:15:25.200
39,30,19.4,682,1000,100,38,650, 2022-02-10 11:15:26.634
1,250,241.1,1662,1000,100,82,1154, 2022-02-10 11:27:30.504
2,250,241.2,1687,1000,100,83,1670, 2022-02-10 11:27:33.824
3,250,241.1,1669,1000,100,82,1153, 2022-02-10 11:27:36.656
4,250,241.2,1693,1000,100,83,1670, 2022-02-10 11:27:39.904
5,250,241.1,1673,1000,100,82,1154, 2022-02-10 11:27:42.654
6,250,241.2,1695,1000,100,83,1670, 2022-02-10 11:27:45.886
7,250,241.1,1670,1000,100,82,1153, 2022-02-10 11:27:51.704
8,250,241.2,1695,1000,100,83,1670, 2022-02-10 11:27:54.866
9,250,241.1,1675,1000,100,82,1154, 2022-02-10 11:27:57.648
10,250,241.2,1698,1000,100,83,1670, 2022-02-10 11:28:00.896
11,250,241.1,1677,1000,100,82,1154, 2022-02-10 11:28:03.666
12,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:28:06.996
13,30,19.4,682,1000,100,38,650, 2022-02-10 11:28:11.578
14,30,19.4,682,1000,100,38,650, 2022-02-10 11:28:13.280
15,30,19.4,682,1000,100,38,650, 2022-02-10 11:28:16.214
16,30,19.4,682,1000,100,38,650, 2022-02-10 11:28:19.630
17,30,19.4,682,1000,100,38,650, 2022-02-10 11:28:21.392
18,30,19.4,682,1000,100,38,650, 2022-02-10 11:28:23.062
19,250,241.1,1690,1000,100,83,1670, 2022-02-10 11:28:44.150
20,250,241.2,1673,1000,100,82,1154, 2022-02-10 11:28:46.932
21,250,241.1,1697,1000,100,83,1670, 2022-02-10 11:28:50.384
22,250,241.2,1677,1000,100,82,1154, 2022-02-10 11:28:52.970
23,250,241.1,1699,1000,100,83,1670, 2022-02-10 11:28:56.412
24,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:28:59.132
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:29:05.582
26,250,241.2,1678,1000,100,82,1154, 2022-02-10 11:29:08.298
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:29:11.704
28,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:29:14.356
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:29:17.864
30,250,241.2,1682,1000,100,82,1154, 2022-02-10 11:29:20.472
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:29:24.848
32,30,19.4,682,1000,100,38,650, 2022-02-10 11:29:26.368
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:29:29.452
34,30,19.4,682,1000,100,38,650, 2022-02-10 11:29:31.152
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:29:34.650
36,30,19.4,682,1000,100,38,650, 2022-02-10 11:29:36.364
37,30,19.4,682,1000,100,38,650, 2022-02-10 11:29:38.084
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:29:41.098
39,30,19.4,682,1000,100,38,650, 2022-02-10 11:29:42.564
1,250,241.1,1667,1000,100,82,1154, 2022-02-10 11:30:29.732
2,250,241.2,1693,1000,100,83,1670, 2022-02-10 11:30:33.000
3,250,241.1,1674,1000,100,82,1153, 2022-02-10 11:30:35.782
4,250,241.2,1698,1000,100,83,1670, 2022-02-10 11:30:38.982
5,250,241.1,1677,1000,100,82,1154, 2022-02-10 11:30:41.760
6,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:30:45.098
7,250,241.1,1675,1000,100,82,1153, 2022-02-10 11:30:50.846
8,250,241.2,1699,1000,100,83,1670, 2022-02-10 11:30:54.076
9,250,241.1,1679,1000,100,82,1154, 2022-02-10 11:30:56.836
10,250,241.2,1702,1000,100,83,1670, 2022-02-10 11:31:00.104
11,250,241.1,1680,1000,100,82,1154, 2022-02-10 11:31:02.940
12,250,241.2,1703,1000,100,83,1670, 2022-02-10 11:31:06.206
13,30,19.4,683,1000,100,38,650, 2022-02-10 11:31:10.883
14,30,19.4,683,1000,100,38,650, 2022-02-10 11:31:12.573
15,30,19.4,683,1000,100,38,650, 2022-02-10 11:31:15.505
16,30,19.4,683,1000,100,38,650, 2022-02-10 11:31:18.899
17,30,19.4,683,1000,100,38,650, 2022-02-10 11:31:20.577
18,30,19.4,682,1000,100,38,650, 2022-02-10 11:31:22.277
19,250,241.1,1693,1000,100,83,1670, 2022-02-10 11:31:42.981
20,250,241.2,1675,1000,100,82,1154, 2022-02-10 11:31:45.577
21,250,241.1,1699,1000,100,83,1670, 2022-02-10 11:31:49.037
22,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:31:51.689
23,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:31:55.147
24,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:31:57.755
25,250,241.1,1699,1000,100,83,1670, 2022-02-10 11:32:04.199
26,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:32:06.819
27,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:32:10.315
28,250,241.2,1682,1000,100,82,1154, 2022-02-10 11:32:12.963
29,250,241.1,1704,1000,100,83,1670, 2022-02-10 11:32:16.419
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 11:32:19.071
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:32:23.435
32,30,19.4,683,1000,100,38,650, 2022-02-10 11:32:25.045
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:32:28.143
34,30,19.4,683,1000,100,38,650, 2022-02-10 11:32:29.911
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:32:33.445
36,30,19.4,683,1000,100,38,650, 2022-02-10 11:32:35.147
37,30,19.4,683,1000,100,38,650, 2022-02-10 11:32:36.879
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:32:39.849
39,30,19.4,682,1000,100,38,650, 2022-02-10 11:32:41.345
1,250,241.1,1667,1000,100,82,1154, 2022-02-10 11:33:27.621
2,250,241.2,1694,1000,100,83,1670, 2022-02-10 11:33:30.931
3,250,241.1,1674,1000,100,82,1153, 2022-02-10 11:33:33.769
4,250,241.2,1698,1000,100,83,1670, 2022-02-10 11:33:37.101
5,250,241.1,1677,1000,100,82,1154, 2022-02-10 11:33:39.945
6,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:33:43.229
7,250,241.1,1675,1000,100,82,1153, 2022-02-10 11:33:49.119
8,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:33:52.411
9,250,241.1,1680,1000,100,82,1154, 2022-02-10 11:33:55.101
10,250,241.2,1703,1000,100,83,1670, 2022-02-10 11:33:58.395
11,250,241.1,1682,1000,100,82,1154, 2022-02-10 11:34:01.145
12,250,241.2,1704,1000,100,83,1670, 2022-02-10 11:34:04.409
13,30,19.4,683,1000,100,38,650, 2022-02-10 11:34:09.011
14,30,19.4,683,1000,100,38,650, 2022-02-10 11:34:10.809
15,30,19.4,683,1000,100,38,650, 2022-02-10 11:34:13.811
16,30,19.4,683,1000,100,38,650, 2022-02-10 11:34:17.207
17,30,19.4,683,1000,100,38,650, 2022-02-10 11:34:18.905
18,30,19.4,683,1000,100,38,650, 2022-02-10 11:34:20.707
19,250,241.1,1693,1000,100,83,1670, 2022-02-10 11:34:41.109
20,250,241.2,1677,1000,100,82,1154, 2022-02-10 11:34:43.795
21,250,241.1,1699,1000,100,83,1670, 2022-02-10 11:34:47.191
22,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:34:49.891
23,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:34:53.317
24,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:34:56.037
25,250,241.1,1699,1000,100,83,1670, 2022-02-10 11:35:02.457
26,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:35:05.077
27,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:35:08.503
28,250,241.2,1682,1000,100,82,1154, 2022-02-10 11:35:11.069
29,250,241.1,1704,1000,100,83,1670, 2022-02-10 11:35:14.591
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 11:35:17.145
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:35:21.409
32,30,19.4,683,1000,100,38,650, 2022-02-10 11:35:22.969
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:35:26.067
34,30,19.4,683,1000,100,38,650, 2022-02-10 11:35:27.809
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:35:31.343
36,30,19.4,683,1000,100,38,650, 2022-02-10 11:35:33.077
37,30,19.4,683,1000,100,38,650, 2022-02-10 11:35:34.801
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:35:37.847
39,30,19.4,683,1000,100,38,650, 2022-02-10 11:35:39.347
1,250,241.1,1663,1000,100,82,1154, 2022-02-10 11:37:50.577
2,250,241.2,1689,1000,100,83,1670, 2022-02-10 11:37:53.833
3,250,241.1,1671,1000,100,82,1153, 2022-02-10 11:37:56.707
4,250,241.2,1694,1000,100,83,1670, 2022-02-10 11:37:59.981
5,250,241.1,1674,1000,100,82,1154, 2022-02-10 11:38:02.749
6,250,241.2,1697,1000,100,83,1670, 2022-02-10 11:38:06.009
7,250,241.1,1673,1000,100,82,1153, 2022-02-10 11:38:11.737
8,250,241.2,1697,1000,100,83,1670, 2022-02-10 11:38:15.000
9,250,241.1,1677,1000,100,82,1154, 2022-02-10 11:38:17.844
10,250,241.2,1699,1000,100,83,1670, 2022-02-10 11:38:21.220
11,250,241.1,1678,1000,100,82,1154, 2022-02-10 11:38:24.058
12,250,241.2,1702,1000,100,83,1670, 2022-02-10 11:38:27.296
13,30,19.4,683,1000,100,38,650, 2022-02-10 11:38:31.758
14,30,19.4,682,1000,100,38,650, 2022-02-10 11:38:33.444
15,30,19.4,683,1000,100,38,650, 2022-02-10 11:38:36.396
16,30,19.4,682,1000,100,38,650, 2022-02-10 11:38:39.704
17,30,19.4,682,1000,100,38,650, 2022-02-10 11:38:41.474
18,30,19.4,682,1000,100,38,650, 2022-02-10 11:38:43.150
19,250,241.1,1692,1000,100,83,1670, 2022-02-10 11:39:03.796
20,250,241.2,1674,1000,100,82,1154, 2022-02-10 11:39:06.398
21,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:39:09.788
22,250,241.2,1678,1000,100,82,1154, 2022-02-10 11:39:12.384
23,250,241.1,1700,1000,100,83,1670, 2022-02-10 11:39:15.808
24,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:39:18.506
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:39:24.976
26,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:39:27.598
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:39:31.122
28,250,241.2,1682,1000,100,82,1154, 2022-02-10 11:39:33.762
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:39:37.256
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 11:39:39.848
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:39:44.310
32,30,19.4,683,1000,100,38,650, 2022-02-10 11:39:45.832
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:39:48.936
34,30,19.4,683,1000,100,38,650, 2022-02-10 11:39:50.696
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:39:54.130
36,30,19.4,683,1000,100,38,650, 2022-02-10 11:39:55.816
37,30,19.4,683,1000,100,38,650, 2022-02-10 11:39:57.566
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:40:00.534
39,30,19.4,682,1000,100,38,650, 2022-02-10 11:40:02.036
1,250,241.1,1667,1000,100,82,1154, 2022-02-10 11:40:48.526
2,250,241.2,1693,1000,100,83,1670, 2022-02-10 11:40:51.796
3,250,241.1,1675,1000,100,82,1153, 2022-02-10 11:40:54.636
4,250,241.2,1698,1000,100,83,1670, 2022-02-10 11:40:58.012
5,250,241.1,1677,1000,100,82,1154, 2022-02-10 11:41:00.844
6,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:41:04.098
7,250,241.1,1675,1000,100,82,1153, 2022-02-10 11:41:09.814
8,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:41:13.104
9,250,241.1,1679,1000,100,82,1154, 2022-02-10 11:41:15.826
10,250,241.2,1703,1000,100,83,1670, 2022-02-10 11:41:19.106
11,250,241.1,1680,1000,100,82,1154, 2022-02-10 11:41:21.950
12,250,241.2,1704,1000,100,83,1670, 2022-02-10 11:41:25.224
13,30,19.4,683,1000,100,38,650, 2022-02-10 11:41:29.756
14,30,19.4,683,1000,100,38,650, 2022-02-10 11:41:31.464
15,30,19.4,683,1000,100,38,650, 2022-02-10 11:41:34.428
16,30,19.4,683,1000,100,38,650, 2022-02-10 11:41:37.812
17,30,19.4,683,1000,100,38,650, 2022-02-10 11:41:39.576
18,30,19.4,683,1000,100,38,650, 2022-02-10 11:41:41.276
19,250,241.1,1693,1000,100,83,1670, 2022-02-10 11:42:02.574
20,250,241.2,1675,1000,100,82,1154, 2022-02-10 11:42:05.192
21,250,241.1,1699,1000,100,83,1670, 2022-02-10 11:42:08.590
22,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:42:11.396
23,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:42:14.790
24,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:42:17.376
25,250,241.1,1699,1000,100,83,1670, 2022-02-10 11:42:23.772
26,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:42:26.406
27,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:42:29.880
28,250,241.2,1683,1000,100,82,1154, 2022-02-10 11:42:32.494
29,250,241.1,1704,1000,100,83,1670, 2022-02-10 11:42:36.028
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 11:42:38.684
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:42:43.164
32,30,19.4,683,1000,100,38,650, 2022-02-10 11:42:44.652
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:42:47.722
34,30,19.4,683,1000,100,38,650, 2022-02-10 11:42:49.488
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:42:52.920
36,30,19.4,683,1000,100,38,650, 2022-02-10 11:42:54.640
37,30,19.4,683,1000,100,38,650, 2022-02-10 11:42:56.348
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:42:59.344
39,30,19.4,683,1000,100,38,650, 2022-02-10 11:43:00.826
1,250,241.1,1662,1000,100,82,1154, 2022-02-10 11:46:47.785
2,250,241.2,1688,1000,100,83,1670, 2022-02-10 11:46:51.029
3,250,241.1,1669,1000,100,82,1153, 2022-02-10 11:46:53.865
4,250,241.2,1693,1000,100,83,1670, 2022-02-10 11:46:57.119
5,250,241.1,1673,1000,100,82,1154, 2022-02-10 11:46:59.945
6,250,241.2,1697,1000,100,83,1670, 2022-02-10 11:47:03.217
7,250,241.1,1671,1000,100,82,1153, 2022-02-10 11:47:09.155
8,250,241.2,1695,1000,100,83,1670, 2022-02-10 11:47:12.499
9,250,241.1,1675,1000,100,82,1154, 2022-02-10 11:47:15.319
10,250,241.2,1699,1000,100,83,1670, 2022-02-10 11:47:18.575
11,250,241.1,1678,1000,100,82,1154, 2022-02-10 11:47:21.335
12,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:47:24.587
13,30,19.4,683,1000,100,38,650, 2022-02-10 11:47:29.025
14,30,19.4,682,1000,100,38,650, 2022-02-10 11:47:30.757
15,30,19.4,682,1000,100,38,650, 2022-02-10 11:47:33.709
16,30,19.4,682,1000,100,38,650, 2022-02-10 11:47:37.117
17,30,19.4,682,1000,100,38,650, 2022-02-10 11:47:38.873
18,30,19.4,682,1000,100,38,650, 2022-02-10 11:47:40.571
19,250,241.1,1692,1000,100,83,1670, 2022-02-10 11:48:01.013
20,250,241.2,1674,1000,100,82,1154, 2022-02-10 11:48:03.787
21,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:48:07.189
22,250,241.2,1678,1000,100,82,1154, 2022-02-10 11:48:09.783
23,250,241.1,1700,1000,100,83,1670, 2022-02-10 11:48:13.199
24,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:48:15.879
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:48:22.375
26,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:48:25.065
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:48:28.507
28,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:48:31.187
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:48:34.659
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 11:48:37.287
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:48:41.537
32,30,19.4,683,1000,100,38,650, 2022-02-10 11:48:42.995
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:48:46.117
34,30,19.4,683,1000,100,38,650, 2022-02-10 11:48:47.885
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:48:51.455
36,30,19.4,683,1000,100,38,650, 2022-02-10 11:48:53.153
37,30,19.4,682,1000,100,38,650, 2022-02-10 11:48:54.865
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:48:57.873
39,30,19.4,682,1000,100,38,650, 2022-02-10 11:48:59.345
1,250,241.1,1662,1000,100,82,1154, 2022-02-10 11:52:49.018
2,250,241.2,1688,1000,100,83,1670, 2022-02-10 11:52:52.306
3,250,241.1,1670,1000,100,82,1153, 2022-02-10 11:52:55.160
4,250,241.2,1693,1000,100,83,1670, 2022-02-10 11:52:58.396
5,250,241.1,1673,1000,100,82,1154, 2022-02-10 11:53:01.250
6,250,241.2,1695,1000,100,83,1670, 2022-02-10 11:53:04.504
7,250,241.1,1671,1000,100,82,1153, 2022-02-10 11:53:10.336
8,250,241.2,1695,1000,100,83,1670, 2022-02-10 11:53:13.628
9,250,241.1,1675,1000,100,82,1154, 2022-02-10 11:53:16.430
10,250,241.2,1699,1000,100,83,1670, 2022-02-10 11:53:19.812
11,250,241.1,1678,1000,100,82,1154, 2022-02-10 11:53:22.644
12,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:53:25.856
13,30,19.4,682,1000,100,38,650, 2022-02-10 11:53:30.284
14,30,19.4,682,1000,100,38,650, 2022-02-10 11:53:31.938
15,30,19.4,682,1000,100,38,650, 2022-02-10 11:53:34.900
16,30,19.4,682,1000,100,38,650, 2022-02-10 11:53:38.306
17,30,19.4,682,1000,100,38,650, 2022-02-10 11:53:40.068
18,30,19.4,682,1000,100,38,650, 2022-02-10 11:53:41.762
19,250,241.1,1692,1000,100,83,1670, 2022-02-10 11:54:02.074
20,250,241.2,1674,1000,100,82,1154, 2022-02-10 11:54:04.778
21,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:54:08.172
22,250,241.2,1678,1000,100,82,1154, 2022-02-10 11:54:10.758
23,250,241.1,1700,1000,100,83,1670, 2022-02-10 11:54:14.212
24,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:54:16.874
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:54:23.262
26,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:54:25.920
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:54:29.386
28,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:54:31.988
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:54:35.568
30,250,241.2,1682,1000,100,82,1154, 2022-02-10 11:54:38.158
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:54:42.384
32,30,19.4,682,1000,100,38,650, 2022-02-10 11:54:44.038
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:54:47.118
34,30,19.4,683,1000,100,38,650, 2022-02-10 11:54:48.880
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:54:52.440
36,30,19.4,682,1000,100,38,650, 2022-02-10 11:54:54.124
37,30,19.4,682,1000,100,38,650, 2022-02-10 11:54:55.878
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:54:58.864
39,30,19.4,682,1000,100,38,650, 2022-02-10 11:55:00.332
1,250,241.1,1665,1000,100,82,1154, 2022-02-10 11:56:48.474
2,250,241.2,1690,1000,100,83,1670, 2022-02-10 11:56:51.680
3,250,241.1,1671,1000,100,82,1153, 2022-02-10 11:56:54.418
4,250,241.2,1695,1000,100,83,1670, 2022-02-10 11:56:57.704
5,250,241.1,1674,1000,100,82,1154, 2022-02-10 11:57:00.560
6,250,241.2,1698,1000,100,83,1670, 2022-02-10 11:57:03.798
7,250,241.1,1673,1000,100,82,1153, 2022-02-10 11:57:09.606
8,250,241.2,1698,1000,100,83,1670, 2022-02-10 11:57:12.870
9,250,241.1,1678,1000,100,82,1154, 2022-02-10 11:57:15.672
10,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:57:18.994
11,250,241.1,1679,1000,100,82,1154, 2022-02-10 11:57:21.842
12,250,241.2,1702,1000,100,83,1670, 2022-02-10 11:57:25.098
13,30,19.4,683,1000,100,38,650, 2022-02-10 11:57:29.762
14,30,19.4,682,1000,100,38,650, 2022-02-10 11:57:31.452
15,30,19.4,683,1000,100,38,650, 2022-02-10 11:57:34.384
16,30,19.4,683,1000,100,38,650, 2022-02-10 11:57:37.710
17,30,19.4,682,1000,100,38,650, 2022-02-10 11:57:39.438
18,30,19.4,682,1000,100,38,650, 2022-02-10 11:57:41.134
19,250,241.1,1692,1000,100,83,1670, 2022-02-10 11:58:02.048
20,250,241.2,1675,1000,100,82,1154, 2022-02-10 11:58:04.704
21,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:58:08.184
22,250,241.2,1678,1000,100,82,1154, 2022-02-10 11:58:10.742
23,250,241.1,1700,1000,100,83,1670, 2022-02-10 11:58:14.182
24,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:58:16.752
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:58:23.172
26,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:58:25.940
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:58:29.398
28,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:58:32.106
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:58:35.630
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 11:58:38.230
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:58:42.732
32,30,19.4,683,1000,100,38,650, 2022-02-10 11:58:44.262
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:58:47.342
34,30,19.4,683,1000,100,38,650, 2022-02-10 11:58:49.078
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:58:52.510
36,30,19.4,683,1000,100,38,650, 2022-02-10 11:58:54.252
37,30,19.4,682,1000,100,38,650, 2022-02-10 11:58:55.990
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:58:58.940
39,30,19.4,682,1000,100,38,650, 2022-02-10 11:59:00.444
1,250,241.1,1661,1000,100,82,1154, 2022-02-10 13:15:17.853
2,250,241.2,1687,1000,100,83,1670, 2022-02-10 13:15:21.067
3,250,241.1,1669,1000,100,82,1153, 2022-02-10 13:15:23.777
4,250,241.2,1692,1000,100,83,1670, 2022-02-10 13:15:27.065
5,250,241.1,1671,1000,100,82,1154, 2022-02-10 13:15:29.871
6,250,241.2,1695,1000,100,83,1670, 2022-02-10 13:15:33.137
7,250,241.1,1670,1000,100,82,1153, 2022-02-10 13:15:38.953
8,250,241.2,1695,1000,100,83,1670, 2022-02-10 13:15:42.181
9,250,241.1,1674,1000,100,82,1154, 2022-02-10 13:15:45.021
10,250,241.2,1698,1000,100,83,1670, 2022-02-10 13:15:48.285
11,250,241.1,1677,1000,100,82,1154, 2022-02-10 13:15:51.119
12,250,241.2,1699,1000,100,83,1670, 2022-02-10 13:15:54.455
13,30,19.4,682,1000,100,38,650, 2022-02-10 13:15:58.889
14,30,19.4,682,1000,100,38,650, 2022-02-10 13:16:00.617
15,30,19.4,682,1000,100,38,650, 2022-02-10 13:16:03.551
16,30,19.4,682,1000,100,38,650, 2022-02-10 13:16:06.869
17,30,19.4,682,1000,100,38,650, 2022-02-10 13:16:08.603
18,30,19.4,682,1000,100,38,650, 2022-02-10 13:16:10.333
19,250,241.1,1690,1000,100,83,1670, 2022-02-10 13:16:30.965
20,250,241.2,1673,1000,100,82,1154, 2022-02-10 13:16:33.753
21,250,241.1,1697,1000,100,83,1670, 2022-02-10 13:16:37.273
22,250,241.2,1677,1000,100,82,1154, 2022-02-10 13:16:40.001
